 begins_at open_price close_price high_price low_price
33 2016-03-21T00:00:00Z 11.97 11.97 11.97 11.97
34 2016-03-22T00:00:00Z 10.96 10.96 10.96 10.96
35 2016-03-23T00:00:00Z 12.29 12.29 12.29 12.29
36 2016-03-24T00:00:00Z 11.13 11.13 11.13 11.13
37 2016-03-25T00:00:00Z 10.69 10.69 10.69 10.69
38 2016-03-26T00:00:00Z 11.0 11.0 11.0 11.0
39 2016-03-27T00:00:00Z 10.5 10.5 10.5 10.5
40 2016-03-28T00:00:00Z 11.58 11.58 11.58 11.58
41 2016-03-29T00:00:00Z 11.73 11.73 11.73 11.73
42 2016-03-30T00:00:00Z 11.88 11.88 11.88 11.88
43 2016-03-31T00:00:00Z 11.41 11.41 11.41 11.41
44 2016-04-01T00:00:00Z 11.63 11.63 11.63 11.63
45 2016-04-02T00:00:00Z 11.61 11.61 11.61 11.61
46 2016-04-03T00:00:00Z 11.58 11.58 11.58 11.58
47 2016-04-04T00:00:00Z 11.1 11.1 11.1 11.1
48 2016-04-05T00:00:00Z 10.39 10.39 10.39 10.39
49 2016-04-06T00:00:00Z 10.79 10.79 10.79 10.79
50 2016-04-07T00:00:00Z 10.08 10.08 10.08 10.08
51 2016-04-08T00:00:00Z 9.74 9.74 9.74 9.74
52 2016-04-09T00:00:00Z 9.16 9.16 9.16 9.16
53 2016-04-10T00:00:00Z 8.8 8.8 8.8 8.8
54 2016-04-11T00:00:00Z 8.72 8.72 8.72 8.72
55 2016-04-12T00:00:00Z 7.53 7.53 7.53 7.53
56 2016-04-13T00:00:00Z 8.02 8.02 8.02 8.02
57 2016-04-14T00:00:00Z 8.48 8.48 8.48 8.48
58 2016-04-15T00:00:00Z 8.22 8.22 8.22 8.22
59 2016-04-16T00:00:00Z 8.48 8.48 8.48 8.48
60 2016-04-17T00:00:00Z 9.45 9.45 9.45 9.45
61 2016-04-18T00:00:00Z 8.92 8.92 8.92 8.92
62 2016-04-19T00:00:00Z 8.77 8.77 8.77 8.77
63 2016-04-20T00:00:00Z 8.54 8.54 8.54 8.54
64 2016-04-21T00:00:00Z 8.15 8.15 8.15 8.15
65 2016-04-22T00:00:00Z 7.83 7.83 7.83 7.83
66 2016-04-23T00:00:00Z 8.31 8.31 8.31 8.31
67 2016-04-24T00:00:00Z 8.0 8.0 8.0 8.0
68 2016-04-25T00:00:00Z 7.43 7.43 7.43 7.43
69 2016-04-26T00:00:00Z 7.5 7.5 7.5 7.5
70 2016-04-27T00:00:00Z 7.77 7.77 7.77 7.77
71 2016-04-28T00:00:00Z 7.3 7.3 7.3 7.3
72 2016-04-29T00:00:00Z 7.51 7.51 7.51 7.51
73 2016-04-30T00:00:00Z 8.83 8.83 8.83 8.83
74 2016-05-01T00:00:00Z 8.76 8.76 8.76 8.76
75 2016-05-02T00:00:00Z 10.03 10.03 10.03 10.03
