 begins_at open_price close_price high_price low_price
0 2016-02-17T00:00:00Z 0.0003 0.0003 0.0003 0.0003
1 2016-02-18T00:00:00Z 0.0003 0.0003 0.0003 0.0003
2 2016-02-19T00:00:00Z 0.0003 0.0003 0.0003 0.0003
3 2016-02-20T00:00:00Z 0.0003 0.0003 0.0003 0.0003
4 2016-02-21T00:00:00Z 0.0003 0.0003 0.0003 0.0003
5 2016-02-22T00:00:00Z 0.0003 0.0003 0.0003 0.0003
6 2016-02-23T00:00:00Z 0.0003 0.0003 0.0003 0.0003
7 2016-02-24T00:00:00Z 0.0003 0.0003 0.0003 0.0003
8 2016-02-25T00:00:00Z 0.0003 0.0003 0.0003 0.0003
9 2016-02-26T00:00:00Z 0.0003 0.0003 0.0003 0.0003
10 2016-02-27T00:00:00Z 0.0003 0.0003 0.0003 0.0003
11 2016-02-28T00:00:00Z 0.0003 0.0003 0.0003 0.0002
12 2016-02-29T00:00:00Z 0.0003 0.0003 0.0003 0.0002
13 2016-03-01T00:00:00Z 0.0003 0.0002 0.0003 0.0002
14 2016-03-02T00:00:00Z 0.0002 0.0002 0.0003 0.0002
15 2016-03-03T00:00:00Z 0.0002 0.0002 0.0002 0.0002
16 2016-03-04T00:00:00Z 0.0002 0.0002 0.0002 0.0002
17 2016-03-05T00:00:00Z 0.0002 0.0002 0.0002 0.0002
18 2016-03-06T00:00:00Z 0.0002 0.0002 0.0002 0.0002
19 2016-03-07T00:00:00Z 0.0002 0.0002 0.0002 0.0002
20 2016-03-08T00:00:00Z 0.0002 0.0002 0.0002 0.0002
21 2016-03-09T00:00:00Z 0.0002 0.0002 0.0002 0.0002
22 2016-03-10T00:00:00Z 0.0002 0.0002 0.0002 0.0002
23 2016-03-11T00:00:00Z 0.0002 0.0002 0.0002 0.0002
24 2016-03-12T00:00:00Z 0.0002 0.0002 0.0002 0.0002
25 2016-03-13T00:00:00Z 0.0002 0.0002 0.0002 0.0002
26 2016-03-14T00:00:00Z 0.0002 0.0002 0.0002 0.0002
27 2016-03-15T00:00:00Z 0.0002 0.0002 0.0002 0.0002
28 2016-03-16T00:00:00Z 0.0002 0.0002 0.0002 0.0002
29 2016-03-17T00:00:00Z 0.0002 0.0002 0.0002 0.0002
30 2016-03-18T00:00:00Z 0.0002 0.0002 0.0002 0.0002
31 2016-03-19T00:00:00Z 0.0002 0.0002 0.0002 0.0002
32 2016-03-20T00:00:00Z 0.0002 0.0002 0.0002 0.0002
33 2016-03-21T00:00:00Z 0.0002 0.0002 0.0002 0.0002
34 2016-03-22T00:00:00Z 0.0002 0.0002 0.0002 0.0002
35 2016-03-23T00:00:00Z 0.0002 0.0002 0.0002 0.0002
36 2016-03-24T00:00:00Z 0.0002 0.0002 0.0002 0.0002
37 2016-03-25T00:00:00Z 0.0002 0.0002 0.0002 0.0002
38 2016-03-26T00:00:00Z 0.0002 0.0002 0.0002 0.0002
39 2016-03-27T00:00:00Z 0.0002 0.0002 0.0002 0.0002
40 2016-03-28T00:00:00Z 0.0002 0.0002 0.0002 0.0002
41 2016-03-29T00:00:00Z 0.0002 0.0003 0.0003 0.0002
42 2016-03-30T00:00:00Z 0.0003 0.0002 0.0003 0.0002
43 2016-03-31T00:00:00Z 0.0002 0.0002 0.0002 0.0002
44 2016-04-01T00:00:00Z 0.0002 0.0002 0.0002 0.0002
45 2016-04-02T00:00:00Z 0.0002 0.0002 0.0002 0.0002
46 2016-04-03T00:00:00Z 0.0002 0.0002 0.0002 0.0002
47 2016-04-04T00:00:00Z 0.0002 0.0002 0.0002 0.0002
48 2016-04-05T00:00:00Z 0.0002 0.0002 0.0002 0.0002
49 2016-04-06T00:00:00Z 0.0002 0.0002 0.0002 0.0002
50 2016-04-07T00:00:00Z 0.0002 0.0002 0.0002 0.0002
51 2016-04-08T00:00:00Z 0.0002 0.0002 0.0002 0.0002
52 2016-04-09T00:00:00Z 0.0002 0.0002 0.0002 0.0002
53 2016-04-10T00:00:00Z 0.0002 0.0002 0.0002 0.0002
54 2016-04-11T00:00:00Z 0.0002 0.0002 0.0002 0.0002
55 2016-04-12T00:00:00Z 0.0002 0.0002 0.0002 0.0002
56 2016-04-13T00:00:00Z 0.0002 0.0002 0.0002 0.0002
57 2016-04-14T00:00:00Z 0.0002 0.0002 0.0002 0.0002
58 2016-04-15T00:00:00Z 0.0002 0.0002 0.0002 0.0002
59 2016-04-16T00:00:00Z 0.0002 0.0002 0.0002 0.0002
60 2016-04-17T00:00:00Z 0.0002 0.0002 0.0002 0.0002
61 2016-04-18T00:00:00Z 0.0002 0.0002 0.0002 0.0002
62 2016-04-19T00:00:00Z 0.0002 0.0002 0.0002 0.0002
63 2016-04-20T00:00:00Z 0.0002 0.0002 0.0002 0.0002
64 2016-04-21T00:00:00Z 0.0002 0.0002 0.0002 0.0002
65 2016-04-22T00:00:00Z 0.0002 0.0002 0.0002 0.0002
66 2016-04-23T00:00:00Z 0.0002 0.0002 0.0002 0.0002
67 2016-04-24T00:00:00Z 0.0002 0.0002 0.0002 0.0002
68 2016-04-25T00:00:00Z 0.0002 0.0002 0.0002 0.0002
69 2016-04-26T00:00:00Z 0.0002 0.0002 0.0002 0.0002
70 2016-04-27T00:00:00Z 0.0002 0.0002 0.0002 0.0002
71 2016-04-28T00:00:00Z 0.0002 0.0002 0.0002 0.0002
72 2016-04-29T00:00:00Z 0.0002 0.0002 0.0002 0.0002
73 2016-04-30T00:00:00Z 0.0002 0.0002 0.0002 0.0002
74 2016-05-01T00:00:00Z 0.0002 0.0002 0.0002 0.0002
75 2016-05-02T00:00:00Z 0.0002 0.0002 0.0002 0.0002
76 2016-05-03T00:00:00Z 0.0002 0.0002 0.0002 0.0002
