 begins_at open_price close_price high_price low_price
237 2016-10-11T00:00:00Z 3.8 3.82 3.84 3.79
238 2016-10-12T00:00:00Z 3.82 3.76 3.83 3.76
239 2016-10-13T00:00:00Z 3.75 3.91 3.92 3.75
240 2016-10-14T00:00:00Z 3.91 3.9 3.92 3.89
241 2016-10-15T00:00:00Z 3.9 3.87 3.91 3.87
242 2016-10-16T00:00:00Z 3.88 3.89 3.91 3.88
243 2016-10-17T00:00:00Z 3.89 3.91 3.92 3.86
244 2016-10-18T00:00:00Z 3.95 3.84 4.23 3.83
245 2016-10-19T00:00:00Z 3.85 3.8 3.86 3.78
246 2016-10-20T00:00:00Z 3.81 3.78 3.82 3.77
247 2016-10-21T00:00:00Z 3.79 3.81 3.83 3.76
248 2016-10-22T00:00:00Z 3.81 3.89 3.91 3.8
249 2016-10-23T00:00:00Z 3.89 3.92 3.94 3.89
250 2016-10-24T00:00:00Z 3.92 3.87 3.92 3.87
251 2016-10-25T00:00:00Z 3.87 3.9 3.92 3.87
252 2016-10-26T00:00:00Z 3.91 3.96 3.97 3.9
253 2016-10-27T00:00:00Z 3.96 4.02 4.06 3.96
254 2016-10-28T00:00:00Z 4.04 3.97 4.04 3.95
255 2016-10-29T00:00:00Z 3.98 4.09 4.1 3.97
256 2016-10-30T00:00:00Z 4.1 4.03 4.1 4.02
257 2016-10-31T00:00:00Z 4.04 3.99 4.05 3.98
258 2016-11-01T00:00:00Z 4.0 4.09 4.15 3.99
259 2016-11-02T00:00:00Z 4.09 4.1 4.13 4.05
260 2016-11-03T00:00:00Z 4.11 3.86 4.18 3.81
261 2016-11-04T00:00:00Z 3.86 3.88 3.89 3.82
262 2016-11-05T00:00:00Z 3.88 3.87 3.93 3.85
263 2016-11-06T00:00:00Z 3.86 3.89 3.92 3.84
264 2016-11-07T00:00:00Z 3.89 3.84 3.89 3.79
265 2016-11-08T00:00:00Z 3.84 3.84 3.86 3.82
266 2016-11-09T00:00:00Z 3.85 3.86 3.94 3.81
267 2016-11-10T00:00:00Z 3.86 3.82 3.87 3.81
268 2016-11-11T00:00:00Z 3.84 3.82 3.84 3.8
269 2016-11-12T00:00:00Z 3.81 3.76 3.83 3.75
270 2016-11-13T00:00:00Z 3.77 3.88 3.91 3.69
271 2016-11-14T00:00:00Z 3.88 3.88 3.89 3.86
272 2016-11-15T00:00:00Z 3.89 3.89 3.96 3.86
273 2016-11-16T00:00:00Z 3.9 4.02 4.03 3.9
274 2016-11-17T00:00:00Z 4.06 3.94 4.07 3.94
275 2016-11-18T00:00:00Z 3.96 3.96 4.0 3.94
276 2016-11-19T00:00:00Z 3.98 3.95 3.98 3.94
277 2016-11-20T00:00:00Z 3.97 3.92 3.97 3.9
278 2016-11-21T00:00:00Z 3.93 3.94 3.96 3.92
279 2016-11-22T00:00:00Z 3.95 3.95 3.97 3.91
280 2016-11-23T00:00:00Z 3.97 3.93 3.97 3.92
281 2016-11-24T00:00:00Z 3.93 3.91 3.95 3.89
282 2016-11-25T00:00:00Z 3.91 3.92 3.92 3.89
283 2016-11-26T00:00:00Z 3.92 3.89 3.93 3.88
284 2016-11-27T00:00:00Z 3.91 3.88 3.92 3.88
285 2016-11-28T00:00:00Z 3.9 3.88 3.91 3.88
286 2016-11-29T00:00:00Z 3.89 3.87 3.9 3.87
287 2016-11-30T00:00:00Z 3.89 3.89 3.92 3.88
288 2016-12-01T00:00:00Z 3.91 3.91 3.92 3.89
289 2016-12-02T00:00:00Z 3.92 3.95 3.96 3.92
290 2016-12-03T00:00:00Z 3.95 3.92 3.95 3.91
291 2016-12-04T00:00:00Z 3.93 3.9 3.95 3.9
292 2016-12-05T00:00:00Z 3.88 3.53 3.92 3.33
293 2016-12-06T00:00:00Z 3.49 3.54 3.56 3.49
294 2016-12-07T00:00:00Z 3.54 3.62 3.63 3.51
295 2016-12-08T00:00:00Z 3.6 3.69 3.73 3.6
296 2016-12-09T00:00:00Z 3.69 3.69 3.71 3.68
297 2016-12-10T00:00:00Z 3.69 3.68 3.7 3.64
298 2016-12-11T00:00:00Z 3.69 3.64 3.69 3.63
299 2016-12-12T00:00:00Z 3.64 3.66 3.67 3.62
300 2016-12-13T00:00:00Z 3.67 3.65 3.7 3.65
301 2016-12-14T00:00:00Z 3.66 3.62 3.66 3.59
302 2016-12-15T00:00:00Z 3.61 3.62 3.65 3.6
303 2016-12-16T00:00:00Z 3.63 3.63 3.65 3.61
304 2016-12-17T00:00:00Z 3.63 3.7 3.71 3.61
305 2016-12-18T00:00:00Z 3.7 3.68 3.71 3.66
306 2016-12-19T00:00:00Z 3.68 3.66 3.68 3.65
307 2016-12-20T00:00:00Z 3.66 3.66 3.66 3.64
308 2016-12-21T00:00:00Z 3.66 3.65 3.69 3.65
309 2016-12-22T00:00:00Z 3.67 3.71 3.75 3.66
310 2016-12-23T00:00:00Z 3.72 4.66 4.66 3.71
311 2016-12-24T00:00:00Z 4.65 4.55 4.77 4.42
312 2016-12-25T00:00:00Z 4.56 4.35 4.57 4.22
313 2016-12-26T00:00:00Z 4.35 4.36 4.47 4.28
314 2016-12-27T00:00:00Z 4.37 4.47 4.58 4.33
315 2016-12-28T00:00:00Z 4.49 4.57 4.67 4.49
316 2016-12-29T00:00:00Z 4.58 4.56 4.63 4.51
317 2016-12-30T00:00:00Z 4.56 4.39 4.56 4.29
318 2016-12-31T00:00:00Z 4.39 4.33 4.4 4.29
319 2017-01-01T00:00:00Z 4.33 4.51 4.52 4.33
320 2017-01-02T00:00:00Z 4.52 4.65 4.74 4.48
321 2017-01-03T00:00:00Z 4.66 4.63 4.73 4.56
322 2017-01-04T00:00:00Z 4.63 4.84 4.84 4.63
323 2017-01-05T00:00:00Z 4.91 4.29 4.95 4.23
324 2017-01-06T00:00:00Z 4.3 3.86 4.35 3.84
325 2017-01-07T00:00:00Z 3.86 3.96 3.96 3.61
326 2017-01-08T00:00:00Z 3.96 3.99 4.02 3.9
327 2017-01-09T00:00:00Z 4.0 4.3 4.36 3.93
328 2017-01-10T00:00:00Z 4.3 4.59 4.68 4.29
329 2017-01-11T00:00:00Z 4.6 3.85 4.64 3.8
330 2017-01-12T00:00:00Z 3.84 3.96 4.02 3.78
331 2017-01-13T00:00:00Z 3.95 3.89 3.96 3.8
332 2017-01-14T00:00:00Z 3.89 3.9 3.95 3.87
333 2017-01-15T00:00:00Z 3.89 3.93 3.95 3.88
334 2017-01-16T00:00:00Z 3.92 3.9 3.96 3.87
335 2017-01-17T00:00:00Z 3.91 3.94 3.95 3.85
336 2017-01-18T00:00:00Z 3.94 3.84 3.95 3.78
337 2017-01-19T00:00:00Z 3.84 3.86 3.93 3.81
338 2017-01-20T00:00:00Z 3.86 3.89 3.91 3.84
339 2017-01-21T00:00:00Z 3.89 3.9 3.92 3.89
340 2017-01-22T00:00:00Z 3.9 3.84 3.92 3.82
341 2017-01-23T00:00:00Z 3.86 3.84 3.86 3.82
342 2017-01-24T00:00:00Z 3.84 3.79 3.84 3.78
343 2017-01-25T00:00:00Z 3.79 3.71 3.8 3.69
344 2017-01-26T00:00:00Z 3.71 3.83 3.84 3.71
345 2017-01-27T00:00:00Z 3.84 3.86 3.86 3.81
346 2017-01-28T00:00:00Z 3.85 3.85 3.87 3.84
347 2017-01-29T00:00:00Z 3.85 3.85 3.86 3.84
348 2017-01-30T00:00:00Z 3.86 4.02 4.02 3.86
349 2017-01-31T00:00:00Z 4.02 4.08 4.1 4.02
350 2017-02-01T00:00:00Z 4.08 4.08 4.13 4.03
351 2017-02-02T00:00:00Z 4.08 4.09 4.09 4.02
352 2017-02-03T00:00:00Z 4.08 4.08 4.11 4.04
353 2017-02-04T00:00:00Z 4.08 4.06 4.1 4.02
354 2017-02-05T00:00:00Z 4.07 4.04 4.07 4.02
355 2017-02-06T00:00:00Z 4.06 4.04 4.08 4.04
356 2017-02-07T00:00:00Z 4.05 4.04 4.08 4.04
357 2017-02-08T00:00:00Z 4.05 4.02 4.08 3.97
358 2017-02-09T00:00:00Z 4.03 3.8 4.08 3.71
359 2017-02-10T00:00:00Z 3.8 3.78 3.81 3.7
360 2017-02-11T00:00:00Z 3.78 3.79 3.8 3.77
361 2017-02-12T00:00:00Z 3.8 3.76 3.8 3.75
362 2017-02-13T00:00:00Z 3.77 3.72 3.77 3.7
363 2017-02-14T00:00:00Z 3.72 3.77 3.77 3.71
364 2017-02-15T00:00:00Z 3.77 3.81 3.82 3.76
365 2017-02-16T00:00:00Z 3.8 3.79 3.82 3.78
366 2017-02-17T00:00:00Z 3.78 3.83 3.84 3.77
367 2017-02-18T00:00:00Z 3.83 3.79 3.83 3.78
368 2017-02-19T00:00:00Z 3.79 3.76 3.79 3.74
369 2017-02-20T00:00:00Z 3.77 3.77 3.78 3.75
370 2017-02-21T00:00:00Z 3.76 3.78 3.8 3.76
371 2017-02-22T00:00:00Z 3.79 3.81 3.84 3.78
372 2017-02-23T00:00:00Z 3.8 3.84 3.85 3.8
373 2017-02-24T00:00:00Z 3.83 3.85 3.88 3.82
374 2017-02-25T00:00:00Z 3.85 3.83 3.86 3.81
375 2017-02-26T00:00:00Z 3.82 3.83 3.85 3.8
376 2017-02-27T00:00:00Z 3.81 3.8 3.83 3.8
377 2017-02-28T00:00:00Z 3.8 3.77 3.82 3.76
378 2017-03-01T00:00:00Z 3.77 3.8 3.81 3.76
379 2017-03-02T00:00:00Z 3.8 3.92 4.11 3.78
380 2017-03-03T00:00:00Z 3.92 3.92 4.0 3.9
381 2017-03-04T00:00:00Z 3.91 3.88 3.92 3.86
382 2017-03-05T00:00:00Z 3.86 3.9 3.9 3.84
383 2017-03-06T00:00:00Z 3.87 3.92 3.93 3.86
384 2017-03-07T00:00:00Z 3.89 3.82 3.91 3.8
385 2017-03-08T00:00:00Z 3.81 3.78 3.82 3.75
386 2017-03-09T00:00:00Z 3.77 3.84 3.84 3.76
387 2017-03-10T00:00:00Z 3.83 3.75 3.88 3.73
388 2017-03-11T00:00:00Z 3.76 3.8 3.84 3.75
389 2017-03-12T00:00:00Z 3.79 3.84 3.86 3.78
390 2017-03-13T00:00:00Z 3.85 4.17 4.25 3.83
391 2017-03-14T00:00:00Z 4.17 4.06 4.17 4.01
392 2017-03-15T00:00:00Z 4.05 4.16 4.18 4.0
393 2017-03-16T00:00:00Z 4.15 4.24 4.38 4.1
394 2017-03-17T00:00:00Z 4.23 4.06 4.23 4.04
395 2017-03-18T00:00:00Z 4.04 3.97 4.16 3.86
396 2017-03-19T00:00:00Z 3.96 3.96 4.03 3.9
397 2017-03-20T00:00:00Z 3.95 4.03 4.05 3.89
398 2017-03-21T00:00:00Z 4.04 4.01 4.04 3.98
399 2017-03-22T00:00:00Z 3.99 3.94 4.01 3.89
400 2017-03-23T00:00:00Z 3.93 3.98 4.0 3.92
401 2017-03-24T00:00:00Z 3.97 4.08 4.13 3.94
402 2017-03-25T00:00:00Z 4.07 4.07 4.12 3.97
403 2017-03-26T00:00:00Z 4.07 4.06 4.1 4.03
404 2017-03-27T00:00:00Z 4.07 4.08 4.14 4.04
405 2017-03-28T00:00:00Z 4.07 4.16 4.18 4.06
406 2017-03-29T00:00:00Z 4.14 4.19 4.2 4.09
407 2017-03-30T00:00:00Z 4.18 6.98 7.04 4.15
408 2017-03-31T00:00:00Z 7.02 6.67 7.07 5.85
409 2017-04-01T00:00:00Z 6.65 6.88 6.98 6.31
410 2017-04-02T00:00:00Z 6.86 7.74 7.94 6.65
411 2017-04-03T00:00:00Z 7.74 8.07 8.64 7.24
412 2017-04-04T00:00:00Z 8.12 8.29 8.96 7.53
