 begins_at open_price close_price high_price low_price volume session interpolated symbol
0 2016-02-17T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
1 2016-02-18T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
2 2016-02-19T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
3 2016-02-20T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
4 2016-02-21T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
5 2016-02-22T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
6 2016-02-23T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
7 2016-02-24T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
8 2016-02-25T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
9 2016-02-26T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
10 2016-02-27T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
11 2016-02-28T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
12 2016-02-29T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
13 2016-03-01T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
14 2016-03-02T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
15 2016-03-03T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
16 2016-03-04T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
17 2016-03-05T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
18 2016-03-06T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
19 2016-03-07T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
20 2016-03-08T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
21 2016-03-09T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
22 2016-03-10T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
23 2016-03-11T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
24 2016-03-12T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
25 2016-03-13T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
26 2016-03-14T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
27 2016-03-15T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
28 2016-03-16T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
29 2016-03-17T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
30 2016-03-18T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
31 2016-03-19T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
32 2016-03-20T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
33 2016-03-21T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
34 2016-03-22T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
35 2016-03-23T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
36 2016-03-24T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
37 2016-03-25T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
38 2016-03-26T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
39 2016-03-27T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
40 2016-03-28T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
41 2016-03-29T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
42 2016-03-30T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
43 2016-03-31T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
44 2016-04-01T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
45 2016-04-02T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
46 2016-04-03T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
47 2016-04-04T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
48 2016-04-05T00:00:00Z 555.890000 555.890000 555.890000 555.890000 0 reg True BCHUSD
