 begins_at open_price close_price high_price low_price volume session interpolated symbol
0 2016-02-17T00:00:00Z 417.140000 417.140000 417.140000 417.140000 0 reg False BTCUSD
1 2016-02-18T00:00:00Z 421.400000 421.400000 421.400000 421.400000 0 reg False BTCUSD
2 2016-02-19T00:00:00Z 419.980000 419.980000 419.980000 419.980000 0 reg False BTCUSD
3 2016-02-20T00:00:00Z 440.060000 440.060000 440.060000 440.060000 0 reg False BTCUSD
4 2016-02-21T00:00:00Z 437.870000 437.870000 437.870000 437.870000 0 reg False BTCUSD
5 2016-02-22T00:00:00Z 437.790000 437.790000 437.790000 437.790000 0 reg False BTCUSD
6 2016-02-23T00:00:00Z 419.900000 419.900000 419.900000 419.900000 0 reg False BTCUSD
7 2016-02-24T00:00:00Z 422.720000 422.720000 422.720000 422.720000 0 reg False BTCUSD
8 2016-02-25T00:00:00Z 423.480000 423.480000 423.480000 423.480000 0 reg False BTCUSD
9 2016-02-26T00:00:00Z 427.320000 427.320000 427.320000 427.320000 0 reg False BTCUSD
10 2016-02-27T00:00:00Z 431.300000 431.300000 431.300000 431.300000 0 reg False BTCUSD
11 2016-02-28T00:00:00Z 432.470000 432.470000 432.470000 432.470000 0 reg False BTCUSD
12 2016-02-29T00:00:00Z 436.210000 436.210000 436.210000 436.210000 0 reg False BTCUSD
13 2016-03-01T00:00:00Z 434.040000 434.040000 434.040000 434.040000 0 reg False BTCUSD
14 2016-03-02T00:00:00Z 425.360000 425.360000 425.360000 425.360000 0 reg False BTCUSD
15 2016-03-03T00:00:00Z 419.560000 419.560000 419.560000 419.560000 0 reg False BTCUSD
16 2016-03-04T00:00:00Z 409.480000 409.480000 409.480000 409.480000 0 reg False BTCUSD
17 2016-03-05T00:00:00Z 399.000000 399.000000 399.000000 399.000000 0 reg False BTCUSD
18 2016-03-06T00:00:00Z 405.960000 405.960000 405.960000 405.960000 0 reg False BTCUSD
19 2016-03-07T00:00:00Z 414.870000 414.870000 414.870000 414.870000 0 reg False BTCUSD
20 2016-03-08T00:00:00Z 411.900000 411.900000 411.900000 411.900000 0 reg False BTCUSD
21 2016-03-09T00:00:00Z 412.760000 412.760000 412.760000 412.760000 0 reg False BTCUSD
22 2016-03-10T00:00:00Z 415.830000 415.830000 415.830000 415.830000 0 reg False BTCUSD
23 2016-03-11T00:00:00Z 419.110000 419.110000 419.110000 419.110000 0 reg False BTCUSD
24 2016-03-12T00:00:00Z 410.360000 410.360000 410.360000 410.360000 0 reg False BTCUSD
25 2016-03-13T00:00:00Z 412.410000 412.410000 412.410000 412.410000 0 reg False BTCUSD
26 2016-03-14T00:00:00Z 414.310000 414.310000 414.310000 414.310000 0 reg False BTCUSD
27 2016-03-15T00:00:00Z 415.130000 415.130000 415.130000 415.130000 0 reg False BTCUSD
28 2016-03-16T00:00:00Z 415.910000 415.910000 415.910000 415.910000 0 reg False BTCUSD
29 2016-03-17T00:00:00Z 418.160000 418.160000 418.160000 418.160000 0 reg False BTCUSD
30 2016-03-18T00:00:00Z 408.160000 408.160000 408.160000 408.160000 0 reg False BTCUSD
31 2016-03-19T00:00:00Z 408.690000 408.690000 408.690000 408.690000 0 reg False BTCUSD
32 2016-03-20T00:00:00Z 411.530000 411.530000 411.530000 411.530000 0 reg False BTCUSD
33 2016-03-21T00:00:00Z 411.110000 411.110000 411.110000 411.110000 0 reg False BTCUSD
34 2016-03-22T00:00:00Z 416.210000 416.210000 416.210000 416.210000 0 reg False BTCUSD
35 2016-03-23T00:00:00Z 416.980000 416.980000 416.980000 416.980000 0 reg False BTCUSD
36 2016-03-24T00:00:00Z 414.740000 414.740000 414.740000 414.740000 0 reg False BTCUSD
37 2016-03-25T00:00:00Z 415.710000 415.710000 415.710000 415.710000 0 reg False BTCUSD
38 2016-03-26T00:00:00Z 416.510000 416.510000 416.510000 416.510000 0 reg False BTCUSD
39 2016-03-27T00:00:00Z 424.570000 424.570000 424.570000 424.570000 0 reg False BTCUSD
40 2016-03-28T00:00:00Z 422.210000 422.210000 422.210000 422.210000 0 reg False BTCUSD
41 2016-03-29T00:00:00Z 415.000000 415.000000 415.000000 415.000000 0 reg False BTCUSD
42 2016-03-30T00:00:00Z 412.440000 412.440000 412.440000 412.440000 0 reg False BTCUSD
43 2016-03-31T00:00:00Z 415.660000 415.660000 415.660000 415.660000 0 reg False BTCUSD
44 2016-04-01T00:00:00Z 415.640000 415.640000 415.640000 415.640000 0 reg False BTCUSD
45 2016-04-02T00:00:00Z 418.510000 418.510000 418.510000 418.510000 0 reg False BTCUSD
46 2016-04-03T00:00:00Z 419.060000 419.060000 419.060000 419.060000 0 reg False BTCUSD
47 2016-04-04T00:00:00Z 419.330000 419.330000 419.330000 419.330000 0 reg False BTCUSD
48 2016-04-05T00:00:00Z 422.070000 422.070000 422.070000 422.070000 0 reg False BTCUSD
49 2016-04-06T00:00:00Z 421.260000 421.260000 421.260000 421.260000 0 reg False BTCUSD
50 2016-04-07T00:00:00Z 420.140000 420.140000 420.140000 420.140000 0 reg False BTCUSD
51 2016-04-08T00:00:00Z 417.690000 417.690000 417.690000 417.690000 0 reg False BTCUSD
52 2016-04-09T00:00:00Z 418.050000 418.050000 418.050000 418.050000 0 reg False BTCUSD
53 2016-04-10T00:00:00Z 420.250000 420.250000 420.250000 420.250000 0 reg False BTCUSD
54 2016-04-11T00:00:00Z 421.430000 421.430000 421.430000 421.430000 0 reg False BTCUSD
55 2016-04-12T00:00:00Z 424.740000 424.740000 424.740000 424.740000 0 reg False BTCUSD
56 2016-04-13T00:00:00Z 423.470000 423.470000 423.470000 423.470000 0 reg False BTCUSD
57 2016-04-14T00:00:00Z 424.020000 424.020000 424.020000 424.020000 0 reg False BTCUSD
58 2016-04-15T00:00:00Z 428.670000 428.670000 428.670000 428.670000 0 reg False BTCUSD
59 2016-04-16T00:00:00Z 430.050000 430.050000 430.050000 430.050000 0 reg False BTCUSD
60 2016-04-17T00:00:00Z 426.260000 426.260000 426.260000 426.260000 0 reg False BTCUSD
61 2016-04-18T00:00:00Z 427.690000 427.690000 427.690000 427.690000 0 reg False BTCUSD
62 2016-04-19T00:00:00Z 434.920000 434.920000 434.920000 434.920000 0 reg False BTCUSD
63 2016-04-20T00:00:00Z 441.160000 441.160000 441.160000 441.160000 0 reg False BTCUSD
64 2016-04-21T00:00:00Z 449.340000 449.340000 449.340000 449.340000 0 reg False BTCUSD
65 2016-04-22T00:00:00Z 445.280000 445.280000 445.280000 445.280000 0 reg False BTCUSD
66 2016-04-23T00:00:00Z 450.080000 450.080000 450.080000 450.080000 0 reg False BTCUSD
67 2016-04-24T00:00:00Z 457.560000 457.560000 457.560000 457.560000 0 reg False BTCUSD
68 2016-04-25T00:00:00Z 461.730000 461.730000 461.730000 461.730000 0 reg False BTCUSD
69 2016-04-26T00:00:00Z 466.000000 466.000000 466.000000 466.000000 0 reg False BTCUSD
70 2016-04-27T00:00:00Z 447.010000 447.010000 447.010000 447.010000 0 reg False BTCUSD
71 2016-04-28T00:00:00Z 448.480000 448.480000 448.480000 448.480000 0 reg False BTCUSD
72 2016-04-29T00:00:00Z 454.980000 454.980000 454.980000 454.980000 0 reg False BTCUSD
73 2016-04-30T00:00:00Z 448.530000 448.530000 448.530000 448.530000 0 reg False BTCUSD
74 2016-05-01T00:00:00Z 452.240000 452.240000 452.240000 452.240000 0 reg False BTCUSD
75 2016-05-02T00:00:00Z 444.180000 444.180000 444.180000 444.180000 0 reg False BTCUSD
76 2016-05-03T00:00:00Z 450.270000 450.270000 450.270000 450.270000 0 reg False BTCUSD
77 2016-05-04T00:00:00Z 445.800000 445.800000 445.800000 445.800000 0 reg False BTCUSD
78 2016-05-05T00:00:00Z 448.080000 448.080000 448.080000 448.080000 0 reg False BTCUSD
79 2016-05-06T00:00:00Z 459.560000 459.560000 459.560000 459.560000 0 reg False BTCUSD
80 2016-05-07T00:00:00Z 458.460000 458.460000 458.460000 458.460000 0 reg False BTCUSD
81 2016-05-08T00:00:00Z 457.870000 457.870000 457.870000 457.870000 0 reg False BTCUSD
82 2016-05-09T00:00:00Z 460.980000 460.980000 460.980000 460.980000 0 reg False BTCUSD
83 2016-05-10T00:00:00Z 451.750000 451.750000 451.750000 451.750000 0 reg False BTCUSD
84 2016-05-11T00:00:00Z 451.980000 451.980000 451.980000 451.980000 0 reg False BTCUSD
85 2016-05-12T00:00:00Z 453.990000 453.990000 453.990000 453.990000 0 reg False BTCUSD
86 2016-05-13T00:00:00Z 457.460000 457.460000 457.460000 457.460000 0 reg False BTCUSD
87 2016-05-14T00:00:00Z 456.670000 456.670000 456.670000 456.670000 0 reg False BTCUSD
88 2016-05-15T00:00:00Z 457.990000 457.990000 457.990000 457.990000 0 reg False BTCUSD
89 2016-05-16T00:00:00Z 454.430000 454.430000 454.430000 454.430000 0 reg False BTCUSD
90 2016-05-17T00:00:00Z 454.690000 454.690000 454.690000 454.690000 0 reg False BTCUSD
91 2016-05-18T00:00:00Z 455.010000 455.010000 455.010000 455.010000 0 reg False BTCUSD
92 2016-05-19T00:00:00Z 443.010000 443.010000 443.010000 443.010000 0 reg False BTCUSD
93 2016-05-20T00:00:00Z 442.990000 442.990000 442.990000 442.990000 0 reg False BTCUSD
94 2016-05-21T00:00:00Z 443.410000 443.410000 443.410000 443.410000 0 reg False BTCUSD
95 2016-05-22T00:00:00Z 437.740000 437.740000 437.740000 437.740000 0 reg False BTCUSD
96 2016-05-23T00:00:00Z 443.860000 443.860000 443.860000 443.860000 0 reg False BTCUSD
97 2016-05-24T00:00:00Z 445.870000 445.870000 445.870000 445.870000 0 reg False BTCUSD
98 2016-05-25T00:00:00Z 449.900000 449.900000 449.900000 449.900000 0 reg False BTCUSD
99 2016-05-26T00:00:00Z 454.270000 454.270000 454.270000 454.270000 0 reg False BTCUSD
100 2016-05-27T00:00:00Z 476.990000 476.990000 476.990000 476.990000 0 reg False BTCUSD
101 2016-05-28T00:00:00Z 526.870000 526.870000 526.870000 526.870000 0 reg False BTCUSD
102 2016-05-29T00:00:00Z 519.290000 519.290000 519.290000 519.290000 0 reg False BTCUSD
103 2016-05-30T00:00:00Z 532.660000 532.660000 532.660000 532.660000 0 reg False BTCUSD
104 2016-05-31T00:00:00Z 530.620000 530.620000 530.620000 530.620000 0 reg False BTCUSD
105 2016-06-01T00:00:00Z 539.990000 539.990000 539.990000 539.990000 0 reg False BTCUSD
106 2016-06-02T00:00:00Z 539.780000 539.780000 539.780000 539.780000 0 reg False BTCUSD
107 2016-06-03T00:00:00Z 570.020000 570.020000 570.020000 570.020000 0 reg False BTCUSD
108 2016-06-04T00:00:00Z 573.510000 573.510000 573.510000 573.510000 0 reg False BTCUSD
109 2016-06-05T00:00:00Z 574.050000 574.050000 574.050000 574.050000 0 reg False BTCUSD
110 2016-06-06T00:00:00Z 584.440000 584.440000 584.440000 584.440000 0 reg False BTCUSD
111 2016-06-07T00:00:00Z 580.000000 580.000000 580.000000 580.000000 0 reg False BTCUSD
112 2016-06-08T00:00:00Z 581.990000 581.990000 581.990000 581.990000 0 reg False BTCUSD
113 2016-06-09T00:00:00Z 579.130000 579.130000 579.130000 579.130000 0 reg False BTCUSD
114 2016-06-10T00:00:00Z 578.990000 578.990000 578.990000 578.990000 0 reg False BTCUSD
115 2016-06-11T00:00:00Z 597.770000 597.770000 597.770000 597.770000 0 reg False BTCUSD
116 2016-06-12T00:00:00Z 663.090000 663.090000 663.090000 663.090000 0 reg False BTCUSD
117 2016-06-13T00:00:00Z 704.000000 704.000000 704.000000 704.000000 0 reg False BTCUSD
118 2016-06-14T00:00:00Z 685.370000 685.370000 685.370000 685.370000 0 reg False BTCUSD
119 2016-06-15T00:00:00Z 692.930000 692.930000 692.930000 692.930000 0 reg False BTCUSD
120 2016-06-16T00:00:00Z 764.760000 764.760000 764.760000 764.760000 0 reg False BTCUSD
121 2016-06-17T00:00:00Z 757.060000 757.060000 757.060000 757.060000 0 reg False BTCUSD
122 2016-06-18T00:00:00Z 755.140000 755.140000 755.140000 755.140000 0 reg False BTCUSD
123 2016-06-19T00:00:00Z 763.990000 763.990000 763.990000 763.990000 0 reg False BTCUSD
124 2016-06-20T00:00:00Z 741.840000 741.840000 741.840000 741.840000 0 reg False BTCUSD
125 2016-06-21T00:00:00Z 673.710000 673.710000 673.710000 673.710000 0 reg False BTCUSD
126 2016-06-22T00:00:00Z 600.160000 600.160000 600.160000 600.160000 0 reg False BTCUSD
127 2016-06-23T00:00:00Z 628.110000 628.110000 628.110000 628.110000 0 reg False BTCUSD
128 2016-06-24T00:00:00Z 662.660000 662.660000 662.660000 662.660000 0 reg False BTCUSD
129 2016-06-25T00:00:00Z 665.150000 665.150000 665.150000 665.150000 0 reg False BTCUSD
130 2016-06-26T00:00:00Z 631.140000 631.140000 631.140000 631.140000 0 reg False BTCUSD
131 2016-06-27T00:00:00Z 650.090000 650.090000 650.090000 650.090000 0 reg False BTCUSD
132 2016-06-28T00:00:00Z 648.780000 648.780000 648.780000 648.780000 0 reg False BTCUSD
133 2016-06-29T00:00:00Z 640.320000 640.320000 640.320000 640.320000 0 reg False BTCUSD
134 2016-06-30T00:00:00Z 673.430000 673.430000 673.430000 673.430000 0 reg False BTCUSD
135 2016-07-01T00:00:00Z 680.960000 680.960000 680.960000 680.960000 0 reg False BTCUSD
136 2016-07-02T00:00:00Z 699.990000 699.990000 699.990000 699.990000 0 reg False BTCUSD
137 2016-07-03T00:00:00Z 664.670000 664.670000 664.670000 664.670000 0 reg False BTCUSD
138 2016-07-04T00:00:00Z 679.450000 679.450000 679.450000 679.450000 0 reg False BTCUSD
139 2016-07-05T00:00:00Z 666.230000 666.230000 666.230000 666.230000 0 reg False BTCUSD
140 2016-07-06T00:00:00Z 674.990000 674.990000 674.990000 674.990000 0 reg False BTCUSD
141 2016-07-07T00:00:00Z 637.990000 637.990000 637.990000 637.990000 0 reg False BTCUSD
142 2016-07-08T00:00:00Z 661.990000 661.990000 661.990000 661.990000 0 reg False BTCUSD
143 2016-07-09T00:00:00Z 654.780000 654.780000 654.780000 654.780000 0 reg False BTCUSD
144 2016-07-10T00:00:00Z 649.990000 649.990000 649.990000 649.990000 0 reg False BTCUSD
145 2016-07-11T00:00:00Z 650.830000 650.830000 650.830000 650.830000 0 reg False BTCUSD
146 2016-07-12T00:00:00Z 673.990000 673.990000 673.990000 673.990000 0 reg False BTCUSD
147 2016-07-13T00:00:00Z 661.550000 661.550000 661.550000 661.550000 0 reg False BTCUSD
148 2016-07-14T00:00:00Z 658.980000 658.980000 658.980000 658.980000 0 reg False BTCUSD
149 2016-07-15T00:00:00Z 665.000000 665.000000 665.000000 665.000000 0 reg False BTCUSD
150 2016-07-16T00:00:00Z 663.840000 663.840000 663.840000 663.840000 0 reg False BTCUSD
151 2016-07-17T00:00:00Z 678.340000 678.340000 678.340000 678.340000 0 reg False BTCUSD
152 2016-07-18T00:00:00Z 672.740000 672.740000 672.740000 672.740000 0 reg False BTCUSD
153 2016-07-19T00:00:00Z 672.980000 672.980000 672.980000 672.980000 0 reg False BTCUSD
154 2016-07-20T00:00:00Z 664.860000 664.860000 664.860000 664.860000 0 reg False BTCUSD
155 2016-07-21T00:00:00Z 665.860000 665.860000 665.860000 665.860000 0 reg False BTCUSD
156 2016-07-22T00:00:00Z 649.030000 649.030000 649.030000 649.030000 0 reg False BTCUSD
157 2016-07-23T00:00:00Z 655.920000 655.920000 655.920000 655.920000 0 reg False BTCUSD
158 2016-07-24T00:00:00Z 663.950000 663.950000 663.950000 663.950000 0 reg False BTCUSD
159 2016-07-25T00:00:00Z 656.260000 656.260000 656.260000 656.260000 0 reg False BTCUSD
160 2016-07-26T00:00:00Z 655.160000 655.160000 655.160000 655.160000 0 reg False BTCUSD
161 2016-07-27T00:00:00Z 658.240000 658.240000 658.240000 658.240000 0 reg False BTCUSD
162 2016-07-28T00:00:00Z 657.320000 657.320000 657.320000 657.320000 0 reg False BTCUSD
163 2016-07-29T00:00:00Z 657.990000 657.990000 657.990000 657.990000 0 reg False BTCUSD
164 2016-07-30T00:00:00Z 655.010000 655.010000 655.010000 655.010000 0 reg False BTCUSD
165 2016-07-31T00:00:00Z 622.170000 622.170000 622.170000 622.170000 0 reg False BTCUSD
166 2016-08-01T00:00:00Z 606.780000 606.780000 606.780000 606.780000 0 reg False BTCUSD
167 2016-08-02T00:00:00Z 515.860000 515.860000 515.860000 515.860000 0 reg False BTCUSD
168 2016-08-03T00:00:00Z 572.380000 572.380000 572.380000 572.380000 0 reg False BTCUSD
169 2016-08-04T00:00:00Z 585.000000 585.000000 585.000000 585.000000 0 reg False BTCUSD
170 2016-08-05T00:00:00Z 575.510000 575.510000 575.510000 575.510000 0 reg False BTCUSD
171 2016-08-06T00:00:00Z 588.160000 588.160000 588.160000 588.160000 0 reg False BTCUSD
172 2016-08-07T00:00:00Z 593.650000 593.650000 593.650000 593.650000 0 reg False BTCUSD
173 2016-08-08T00:00:00Z 595.650000 595.650000 595.650000 595.650000 0 reg False BTCUSD
174 2016-08-09T00:00:00Z 585.760000 585.760000 585.760000 585.760000 0 reg False BTCUSD
175 2016-08-10T00:00:00Z 595.140000 595.140000 595.140000 595.140000 0 reg False BTCUSD
176 2016-08-11T00:00:00Z 587.570000 587.570000 587.570000 587.570000 0 reg False BTCUSD
177 2016-08-12T00:00:00Z 588.830000 588.830000 588.830000 588.830000 0 reg False BTCUSD
178 2016-08-13T00:00:00Z 586.990000 586.990000 586.990000 586.990000 0 reg False BTCUSD
179 2016-08-14T00:00:00Z 571.700000 571.700000 571.700000 571.700000 0 reg False BTCUSD
180 2016-08-15T00:00:00Z 569.330000 569.330000 569.330000 569.330000 0 reg False BTCUSD
181 2016-08-16T00:00:00Z 580.350000 580.350000 580.350000 580.350000 0 reg False BTCUSD
182 2016-08-17T00:00:00Z 574.990000 574.990000 574.990000 574.990000 0 reg False BTCUSD
183 2016-08-18T00:00:00Z 574.080000 574.080000 574.080000 574.080000 0 reg False BTCUSD
184 2016-08-19T00:00:00Z 573.700000 573.700000 573.700000 573.700000 0 reg False BTCUSD
185 2016-08-20T00:00:00Z 580.210000 580.210000 580.210000 580.210000 0 reg False BTCUSD
186 2016-08-21T00:00:00Z 579.850000 579.850000 579.850000 579.850000 0 reg False BTCUSD
187 2016-08-22T00:00:00Z 586.970000 586.970000 586.970000 586.970000 0 reg False BTCUSD
188 2016-08-23T00:00:00Z 581.980000 581.980000 581.980000 581.980000 0 reg False BTCUSD
189 2016-08-24T00:00:00Z 579.240000 579.240000 579.240000 579.240000 0 reg False BTCUSD
190 2016-08-25T00:00:00Z 575.970000 575.970000 575.970000 575.970000 0 reg False BTCUSD
191 2016-08-26T00:00:00Z 578.770000 578.770000 578.770000 578.770000 0 reg False BTCUSD
192 2016-08-27T00:00:00Z 569.820000 569.820000 569.820000 569.820000 0 reg False BTCUSD
193 2016-08-28T00:00:00Z 572.980000 572.980000 572.980000 572.980000 0 reg False BTCUSD
194 2016-08-29T00:00:00Z 573.360000 573.360000 573.360000 573.360000 0 reg False BTCUSD
195 2016-08-30T00:00:00Z 577.910000 577.910000 577.910000 577.910000 0 reg False BTCUSD
196 2016-08-31T00:00:00Z 574.220000 574.220000 574.220000 574.220000 0 reg False BTCUSD
197 2016-09-01T00:00:00Z 571.530000 571.530000 571.530000 571.530000 0 reg False BTCUSD
198 2016-09-02T00:00:00Z 574.850000 574.850000 574.850000 574.850000 0 reg False BTCUSD
199 2016-09-03T00:00:00Z 600.170000 600.170000 600.170000 600.170000 0 reg False BTCUSD
200 2016-09-04T00:00:00Z 607.670000 607.670000 607.670000 607.670000 0 reg False BTCUSD
201 2016-09-05T00:00:00Z 605.980000 605.980000 605.980000 605.980000 0 reg False BTCUSD
202 2016-09-06T00:00:00Z 611.890000 611.890000 611.890000 611.890000 0 reg False BTCUSD
203 2016-09-07T00:00:00Z 614.480000 614.480000 614.480000 614.480000 0 reg False BTCUSD
204 2016-09-08T00:00:00Z 624.700000 624.700000 624.700000 624.700000 0 reg False BTCUSD
205 2016-09-09T00:00:00Z 622.150000 622.150000 622.150000 622.150000 0 reg False BTCUSD
206 2016-09-10T00:00:00Z 623.450000 623.450000 623.450000 623.450000 0 reg False BTCUSD
207 2016-09-11T00:00:00Z 604.860000 604.860000 604.860000 604.860000 0 reg False BTCUSD
208 2016-09-12T00:00:00Z 607.810000 607.810000 607.810000 607.810000 0 reg False BTCUSD
209 2016-09-13T00:00:00Z 607.940000 607.940000 607.940000 607.940000 0 reg False BTCUSD
210 2016-09-14T00:00:00Z 608.990000 608.990000 608.990000 608.990000 0 reg False BTCUSD
211 2016-09-15T00:00:00Z 605.760000 605.760000 605.760000 605.760000 0 reg False BTCUSD
212 2016-09-16T00:00:00Z 607.140000 607.140000 607.140000 607.140000 0 reg False BTCUSD
213 2016-09-17T00:00:00Z 606.380000 606.380000 606.380000 606.380000 0 reg False BTCUSD
214 2016-09-18T00:00:00Z 608.990000 608.990000 608.990000 608.990000 0 reg False BTCUSD
215 2016-09-19T00:00:00Z 608.990000 608.990000 608.990000 608.990000 0 reg False BTCUSD
216 2016-09-20T00:00:00Z 608.590000 608.590000 608.590000 608.590000 0 reg False BTCUSD
217 2016-09-21T00:00:00Z 595.610000 595.610000 595.610000 595.610000 0 reg False BTCUSD
218 2016-09-22T00:00:00Z 594.690000 594.690000 594.690000 594.690000 0 reg False BTCUSD
219 2016-09-23T00:00:00Z 601.250000 601.250000 601.250000 601.250000 0 reg False BTCUSD
220 2016-09-24T00:00:00Z 601.320000 601.320000 601.320000 601.320000 0 reg False BTCUSD
221 2016-09-25T00:00:00Z 600.000000 600.000000 600.000000 600.000000 0 reg False BTCUSD
222 2016-09-26T00:00:00Z 606.980000 606.980000 606.980000 606.980000 0 reg False BTCUSD
223 2016-09-27T00:00:00Z 604.900000 604.900000 604.900000 604.900000 0 reg False BTCUSD
224 2016-09-28T00:00:00Z 604.240000 604.240000 604.240000 604.240000 0 reg False BTCUSD
225 2016-09-29T00:00:00Z 604.870000 604.870000 604.870000 604.870000 0 reg False BTCUSD
226 2016-09-30T00:00:00Z 607.200000 607.200000 607.200000 607.200000 0 reg False BTCUSD
227 2016-10-01T00:00:00Z 614.040000 614.040000 614.040000 614.040000 0 reg False BTCUSD
228 2016-10-02T00:00:00Z 610.500000 610.500000 610.500000 610.500000 0 reg False BTCUSD
229 2016-10-03T00:00:00Z 612.910000 612.910000 612.910000 612.910000 0 reg False BTCUSD
230 2016-10-04T00:00:00Z 609.980000 609.980000 609.980000 609.980000 0 reg False BTCUSD
231 2016-10-05T00:00:00Z 612.380000 612.380000 612.380000 612.380000 0 reg False BTCUSD
232 2016-10-06T00:00:00Z 611.800000 611.800000 611.800000 611.800000 0 reg False BTCUSD
233 2016-10-07T00:00:00Z 617.990000 617.990000 617.990000 617.990000 0 reg False BTCUSD
234 2016-10-08T00:00:00Z 617.990000 617.990000 617.990000 617.990000 0 reg False BTCUSD
235 2016-10-09T00:00:00Z 616.060000 616.060000 616.060000 616.060000 0 reg False BTCUSD
236 2016-10-10T00:00:00Z 617.370000 617.370000 617.370000 617.370000 0 reg False BTCUSD
237 2016-10-11T00:00:00Z 640.000000 640.000000 640.000000 640.000000 0 reg False BTCUSD
238 2016-10-12T00:00:00Z 635.330000 635.330000 635.330000 635.330000 0 reg False BTCUSD
239 2016-10-13T00:00:00Z 635.450000 635.450000 635.450000 635.450000 0 reg False BTCUSD
240 2016-10-14T00:00:00Z 636.930000 636.930000 636.930000 636.930000 0 reg False BTCUSD
241 2016-10-15T00:00:00Z 635.170000 635.170000 635.170000 635.170000 0 reg False BTCUSD
242 2016-10-16T00:00:00Z 639.580000 639.580000 639.580000 639.580000 0 reg False BTCUSD
243 2016-10-17T00:00:00Z 637.790000 637.790000 637.790000 637.790000 0 reg False BTCUSD
244 2016-10-18T00:00:00Z 635.000000 635.000000 635.000000 635.000000 0 reg False BTCUSD
245 2016-10-19T00:00:00Z 628.610000 628.610000 628.610000 628.610000 0 reg False BTCUSD
246 2016-10-20T00:00:00Z 629.000000 629.000000 629.000000 629.000000 0 reg False BTCUSD
247 2016-10-21T00:00:00Z 630.150000 630.150000 630.150000 630.150000 0 reg False BTCUSD
248 2016-10-22T00:00:00Z 656.060000 656.060000 656.060000 656.060000 0 reg False BTCUSD
249 2016-10-23T00:00:00Z 650.510000 650.510000 650.510000 650.510000 0 reg False BTCUSD
250 2016-10-24T00:00:00Z 648.730000 648.730000 648.730000 648.730000 0 reg False BTCUSD
251 2016-10-25T00:00:00Z 649.560000 649.560000 649.560000 649.560000 0 reg False BTCUSD
252 2016-10-26T00:00:00Z 668.820000 668.820000 668.820000 668.820000 0 reg False BTCUSD
253 2016-10-27T00:00:00Z 680.000000 680.000000 680.000000 680.000000 0 reg False BTCUSD
254 2016-10-28T00:00:00Z 688.990000 688.990000 688.990000 688.990000 0 reg False BTCUSD
255 2016-10-29T00:00:00Z 715.940000 715.940000 715.940000 715.940000 0 reg False BTCUSD
256 2016-10-30T00:00:00Z 700.010000 700.010000 700.010000 700.010000 0 reg False BTCUSD
257 2016-10-31T00:00:00Z 697.700000 697.700000 697.700000 697.700000 0 reg False BTCUSD
258 2016-11-01T00:00:00Z 730.480000 730.480000 730.480000 730.480000 0 reg False BTCUSD
259 2016-11-02T00:00:00Z 734.990000 734.990000 734.990000 734.990000 0 reg False BTCUSD
260 2016-11-03T00:00:00Z 685.620000 685.620000 685.620000 685.620000 0 reg False BTCUSD
261 2016-11-04T00:00:00Z 706.980000 706.980000 706.980000 706.980000 0 reg False BTCUSD
262 2016-11-05T00:00:00Z 706.330000 706.330000 706.330000 706.330000 0 reg False BTCUSD
263 2016-11-06T00:00:00Z 711.150000 711.150000 711.150000 711.150000 0 reg False BTCUSD
264 2016-11-07T00:00:00Z 709.290000 709.290000 709.290000 709.290000 0 reg False BTCUSD
265 2016-11-08T00:00:00Z 713.600000 713.600000 713.600000 713.600000 0 reg False BTCUSD
266 2016-11-09T00:00:00Z 721.480000 721.480000 721.480000 721.480000 0 reg False BTCUSD
267 2016-11-10T00:00:00Z 710.990000 710.990000 710.990000 710.990000 0 reg False BTCUSD
268 2016-11-11T00:00:00Z 715.230000 715.230000 715.230000 715.230000 0 reg False BTCUSD
269 2016-11-12T00:00:00Z 700.310000 700.310000 700.310000 700.310000 0 reg False BTCUSD
270 2016-11-13T00:00:00Z 702.000000 702.000000 702.000000 702.000000 0 reg False BTCUSD
271 2016-11-14T00:00:00Z 707.030000 707.030000 707.030000 707.030000 0 reg False BTCUSD
272 2016-11-15T00:00:00Z 712.440000 712.440000 712.440000 712.440000 0 reg False BTCUSD
273 2016-11-16T00:00:00Z 739.990000 739.990000 739.990000 739.990000 0 reg False BTCUSD
