 begins_at open_price close_price high_price low_price volume session interpolated symbol
0 2016-02-17T00:00:00Z 3.860000 3.860000 3.860000 3.860000 0 reg False ETHUSD
1 2016-02-18T00:00:00Z 4.360000 4.360000 4.360000 4.360000 0 reg False ETHUSD
2 2016-02-19T00:00:00Z 4.450000 4.450000 4.450000 4.450000 0 reg False ETHUSD
3 2016-02-20T00:00:00Z 4.370000 4.370000 4.370000 4.370000 0 reg False ETHUSD
4 2016-02-21T00:00:00Z 4.630000 4.630000 4.630000 4.630000 0 reg False ETHUSD
5 2016-02-22T00:00:00Z 5.600000 5.600000 5.600000 5.600000 0 reg False ETHUSD
6 2016-02-23T00:00:00Z 5.700000 5.700000 5.700000 5.700000 0 reg False ETHUSD
7 2016-02-24T00:00:00Z 6.230000 6.230000 6.230000 6.230000 0 reg False ETHUSD
8 2016-02-25T00:00:00Z 5.930000 5.930000 5.930000 5.930000 0 reg False ETHUSD
9 2016-02-26T00:00:00Z 6.030000 6.030000 6.030000 6.030000 0 reg False ETHUSD
10 2016-02-27T00:00:00Z 6.310000 6.310000 6.310000 6.310000 0 reg False ETHUSD
11 2016-02-28T00:00:00Z 6.500000 6.500000 6.500000 6.500000 0 reg False ETHUSD
12 2016-02-29T00:00:00Z 6.350000 6.350000 6.350000 6.350000 0 reg False ETHUSD
13 2016-03-01T00:00:00Z 7.590000 7.590000 7.590000 7.590000 0 reg False ETHUSD
14 2016-03-02T00:00:00Z 8.700000 8.700000 8.700000 8.700000 0 reg False ETHUSD
15 2016-03-03T00:00:00Z 9.350000 9.350000 9.350000 9.350000 0 reg False ETHUSD
16 2016-03-04T00:00:00Z 9.960000 9.960000 9.960000 9.960000 0 reg False ETHUSD
17 2016-03-05T00:00:00Z 11.000000 11.000000 11.000000 11.000000 0 reg False ETHUSD
18 2016-03-06T00:00:00Z 10.980000 10.980000 10.980000 10.980000 0 reg False ETHUSD
19 2016-03-07T00:00:00Z 9.500000 9.500000 9.500000 9.500000 0 reg False ETHUSD
20 2016-03-08T00:00:00Z 9.880000 9.880000 9.880000 9.880000 0 reg False ETHUSD
21 2016-03-09T00:00:00Z 11.550000 11.550000 11.550000 11.550000 0 reg False ETHUSD
22 2016-03-10T00:00:00Z 11.110000 11.110000 11.110000 11.110000 0 reg False ETHUSD
23 2016-03-11T00:00:00Z 11.250000 11.250000 11.250000 11.250000 0 reg False ETHUSD
24 2016-03-12T00:00:00Z 13.250000 13.250000 13.250000 13.250000 0 reg False ETHUSD
25 2016-03-13T00:00:00Z 15.000000 15.000000 15.000000 15.000000 0 reg False ETHUSD
26 2016-03-14T00:00:00Z 12.500000 12.500000 12.500000 12.500000 0 reg False ETHUSD
27 2016-03-15T00:00:00Z 13.090000 13.090000 13.090000 13.090000 0 reg False ETHUSD
28 2016-03-16T00:00:00Z 12.920000 12.920000 12.920000 12.920000 0 reg False ETHUSD
29 2016-03-17T00:00:00Z 11.140000 11.140000 11.140000 11.140000 0 reg False ETHUSD
30 2016-03-18T00:00:00Z 10.750000 10.750000 10.750000 10.750000 0 reg False ETHUSD
31 2016-03-19T00:00:00Z 10.550000 10.550000 10.550000 10.550000 0 reg False ETHUSD
32 2016-03-20T00:00:00Z 10.060000 10.060000 10.060000 10.060000 0 reg False ETHUSD
33 2016-03-21T00:00:00Z 11.970000 11.970000 11.970000 11.970000 0 reg False ETHUSD
34 2016-03-22T00:00:00Z 10.960000 10.960000 10.960000 10.960000 0 reg False ETHUSD
35 2016-03-23T00:00:00Z 12.290000 12.290000 12.290000 12.290000 0 reg False ETHUSD
36 2016-03-24T00:00:00Z 11.130000 11.130000 11.130000 11.130000 0 reg False ETHUSD
37 2016-03-25T00:00:00Z 10.690000 10.690000 10.690000 10.690000 0 reg False ETHUSD
38 2016-03-26T00:00:00Z 11.000000 11.000000 11.000000 11.000000 0 reg False ETHUSD
39 2016-03-27T00:00:00Z 10.500000 10.500000 10.500000 10.500000 0 reg False ETHUSD
40 2016-03-28T00:00:00Z 11.580000 11.580000 11.580000 11.580000 0 reg False ETHUSD
41 2016-03-29T00:00:00Z 11.730000 11.730000 11.730000 11.730000 0 reg False ETHUSD
